Name	Description	T1_normalize	C1_normalize
ENSG00000108309	RUNDC3A	1.460321793	1.021578614
ENSG00000165046	LETM2	1.460321793	1.021578614
ENSG00000187627	RGPD1	1.460321793	1.021578614
ENSG00000011009	LYPLA2	48.7522814	46.03488627
ENSG00000183688	RFLNB	2.134316467	1.596216584
ENSG00000185000	DGAT1	9.772922769	11.04581876
ENSG00000175906	ARL4D	27.24061806	25.22022202
ENSG00000129968	ABHD17A	26.51045717	24.51788672
ENSG00000228106	AL392172.1	2.583646249	3.256281831
ENSG00000171105	INSR	3.650804483	2.937038514
ENSG00000248705	AC114812.4	2.471313804	3.128584504
ENSG00000142252	GEMIN7	2.415147581	3.064735841
ENSG00000158186	MRAS	1.741152907	2.29855188
ENSG00000250855	AC139718.2	1.741152907	2.29855188
ENSG00000125266	EFNB2	15.22104638	13.72746262
ENSG00000273045	C2orf15	2.358981358	3.000887177
ENSG00000100056	ESS2	17.63619396	16.0260145
ENSG00000142330	CAPN10	18.08552375	19.79308564
ENSG00000080561	MID2	1.79731913	2.362400544
ENSG00000237978	KCNMB2-AS1	1.79731913	2.362400544
ENSG00000099953	MMP11	1.853485353	2.426249207
ENSG00000168490	PHYHIP	1.853485353	2.426249207
ENSG00000198908	BHLHB9	1.909651576	2.49009787
ENSG00000235043	TECRP1	1.909651576	2.49009787
ENSG00000110013	SIAE	20.10750777	18.38841504
ENSG00000244045	TMEM199	1.965817798	2.553946534
ENSG00000078487	ZCWPW1	2.078150244	2.68164386
ENSG00000158292	GPR153	2.078150244	2.68164386
ENSG00000222937	SNORD63B	2.021984021	2.617795197
ENSG00000226976	COX6A1P2	2.021984021	2.617795197
ENSG00000001630	CYP51A1	6.515281846	5.554833711
ENSG00000115286	NDUFS7	0.561662228	0.893881287
ENSG00000175147	TMEM51-AS1	0.561662228	0.893881287
ENSG00000234281	LANCL1-AS1	0.561662228	0.893881287
ENSG00000241316	SUCLG2-AS1	0.561662228	0.893881287
ENSG00000242372	EIF6	62.00750999	65.12563661
ENSG00000151474	FRMD4A	4.212466711	3.447827821
ENSG00000230724	LINC01001	3.145308478	2.49009787
ENSG00000204954	C12orf73	8.705764536	9.896542818
ENSG00000129158	SERGEF	4.493297825	3.703222474
ENSG00000167595	PROSER3	42.74249556	45.33255097
ENSG00000135845	PIGC	22.07332557	23.94324875
ENSG00000148660	CAMK2G	34.20522969	36.52143543
ENSG00000162869	PPP1R21	50.94276409	53.76057454
ENSG00000172575	RASGRP1	1.067158233	0.702335297
ENSG00000183248	PRR36	1.067158233	0.702335297
ENSG00000188352	FOCAD	37.85603418	40.28850657
ENSG00000170266	GLB1	39.65335331	42.14011781
ENSG00000186918	ZNF395	61.22118287	64.29560399
ENSG00000105085	MED26	4.268632934	5.107893068
ENSG00000223546	LINC00630	4.268632934	5.107893068
ENSG00000279759	AC118344.2	4.268632934	5.107893068
ENSG00000083535	PIBF1	17.86085885	19.53769098
ENSG00000136888	ATP6V1G1	84.13700177	87.72806343
ENSG00000073067	CYP2W1	0.224664891	0.446940643
ENSG00000082196	C1QTNF3	0.224664891	0.446940643
ENSG00000100206	DMC1	0.224664891	0.446940643
ENSG00000133962	CATSPERB	0.224664891	0.446940643
ENSG00000157542	KCNJ6	0.224664891	0.446940643
ENSG00000158445	KCNB1	0.224664891	0.446940643
ENSG00000161912	ADCY10P1	0.224664891	0.446940643
ENSG00000162779	AXDND1	0.224664891	0.446940643
ENSG00000166407	LMO1	0.224664891	0.446940643
ENSG00000167578	RAB4B	0.224664891	0.446940643
ENSG00000172650	AGAP5	0.224664891	0.446940643
ENSG00000173557	C2orf70	0.224664891	0.446940643
ENSG00000182492	BGN	0.224664891	0.446940643
ENSG00000203684	IBA57-AS1	0.224664891	0.446940643
ENSG00000226266	AC009961.1	0.224664891	0.446940643
ENSG00000226690	AC013470.2	0.224664891	0.446940643
ENSG00000227518	AL928970.1	0.224664891	0.446940643
ENSG00000254854	AP003390.1	0.224664891	0.446940643
ENSG00000257752	AC091516.1	0.224664891	0.446940643
ENSG00000259330	INAFM2	0.224664891	0.446940643
ENSG00000260367	AC109460.1	0.224664891	0.446940643
ENSG00000260976	LINC01633	0.224664891	0.446940643
ENSG00000261659	Z92544.2	0.224664891	0.446940643
ENSG00000265462	MIR3680-1	0.224664891	0.446940643
ENSG00000269907	AL158827.2	0.224664891	0.446940643
ENSG00000271161	BOLA2P2	0.224664891	0.446940643
ENSG00000271605	MILR1	0.224664891	0.446940643
ENSG00000275318	AL136981.2	0.224664891	0.446940643
ENSG00000280157	AL359510.2	0.224664891	0.446940643
ENSG00000280231	AL031719.2	0.224664891	0.446940643
ENSG00000214182	PTMAP5	6.627614292	7.661839601
ENSG00000122778	KIAA1549	10.27841877	11.55660807
ENSG00000196628	TCF4	10.27841877	11.55660807
ENSG00000166140	ZFYVE19	17.07453174	15.51522519
ENSG00000196968	FUT11	13.64839214	12.25894336
ENSG00000008256	CYTH3	62.85000333	59.82619755
ENSG00000204856	FAM216A	14.15388815	15.64292252
ENSG00000213080	AL354714.2	2.920643586	2.29855188
ENSG00000143158	MPC2	17.74852641	19.40999366
ENSG00000135686	KLHL36	64.87198735	61.80550612
ENSG00000157502	MUM1L1	3.98780182	3.256281831
ENSG00000137075	RNF38	25.33096649	23.43245945
ENSG00000117308	GALE	59.76086107	56.82531038
ENSG00000136206	SPDYE1	0.617828451	0.95772995
ENSG00000183251	OR51B4	0.617828451	0.95772995
ENSG00000185437	SH3BGR	0.617828451	0.95772995
ENSG00000226268	AC135977.1	0.617828451	0.95772995
ENSG00000278879	AP000560.1	0.617828451	0.95772995
ENSG00000279347	AC021945.1	0.617828451	0.95772995
ENSG00000279413	AC112497.1	0.617828451	0.95772995
ENSG00000109255	NMU	6.290616955	5.363287721
ENSG00000011451	WIZ	52.85241567	55.67603444
ENSG00000244405	ETV5	14.7717166	16.28140915
ENSG00000160055	TMEM234	8.144102308	7.087201631
ENSG00000225578	NCBP2-AS1	2.19048269	1.660065247
ENSG00000251322	SHANK3	6.009785841	5.107893068
ENSG00000150316	CWC15	52.40308588	49.67426008
ENSG00000090006	LTBP4	10.05375388	11.30121341
ENSG00000183337	BCOR	31.28458611	33.45669959
ENSG00000028528	SNX1	93.68525965	90.02661532
ENSG00000164970	FAM219A	3.931635597	4.724801087
ENSG00000198753	PLXNB3	13.19906236	14.62134391
ENSG00000134909	ARHGAP32	49.70710719	47.05646488
ENSG00000143751	SDE2	50.49343431	47.82264884
ENSG00000126432	PRDX5	158.557247	163.3887295
ENSG00000237017	AC245052.4	1.965817798	1.468519257
ENSG00000095321	CRAT	25.49946516	27.45492524
ENSG00000134882	UBAC2	62.34450732	65.38103126
ENSG00000214389	RPS3AP26	8.818096982	7.725688265
ENSG00000184939	ZFP90	42.01233466	39.58617127
ENSG00000145996	CDKAL1	22.91581891	21.13390757
ENSG00000103671	TRIP4	18.14168997	19.79308564
ENSG00000161958	FGF11	0.898659565	0.57463797
ENSG00000168386	FILIP1L	0.898659565	0.57463797
ENSG00000240616	RPS6P25	0.898659565	0.57463797
ENSG00000248641	HMGA1P2	0.898659565	0.57463797
ENSG00000071553	ATP6AP1	66.2199767	69.33964839
ENSG00000101280	ANGPT4	0.673994674	1.021578614
ENSG00000135424	ITGA7	0.673994674	1.021578614
ENSG00000170323	FABP4	0.673994674	1.021578614
ENSG00000170482	SLC23A1	1.516488016	1.085427277
ENSG00000131242	RAB11FIP4	15.5018775	14.04670594
ENSG00000198467	TPM2	6.964611629	6.001774354
ENSG00000112139	MDGA1	3.763136928	3.064735841
ENSG00000144895	EIF2A	154.0639492	149.4058722
ENSG00000103811	CTSH	44.3151498	46.86491889
ENSG00000196507	TCEAL3	4.043968043	3.320130494
ENSG00000185019	UBOX5	3.706970706	4.469406434
ENSG00000159885	ZNF222	4.324799157	3.575525147
ENSG00000164124	TMEM144	12.24423657	13.59976529
ENSG00000132000	PODNL1	0.39316356	0.19154599
ENSG00000156127	BATF	0.39316356	0.19154599
ENSG00000165548	TMEM63C	0.39316356	0.19154599
ENSG00000182459	TEX19	0.39316356	0.19154599
ENSG00000200120	Y_RNA	0.39316356	0.19154599
ENSG00000200914	RNA5SP435	0.39316356	0.19154599
ENSG00000202502	RNA5SP151	0.39316356	0.19154599
ENSG00000213860	RPL21P75	0.39316356	0.19154599
ENSG00000224078	SNHG14	0.39316356	0.19154599
ENSG00000224750	AL391704.1	0.39316356	0.19154599
ENSG00000228624	HDAC2-AS2	0.39316356	0.19154599
ENSG00000229519	AL591866.1	0.39316356	0.19154599
ENSG00000229950	TFAP2A-AS1	0.39316356	0.19154599
ENSG00000230897	RPS18P12	0.39316356	0.19154599
ENSG00000231298	LINC00704	0.39316356	0.19154599
ENSG00000235508	RPS2P7	0.39316356	0.19154599
ENSG00000235529	AGAP1-IT1	0.39316356	0.19154599
ENSG00000236867	Z98885.1	0.39316356	0.19154599
ENSG00000237594	AP000251.1	0.39316356	0.19154599
ENSG00000248873	SERBP1P6	0.39316356	0.19154599
ENSG00000254003	AC003991.2	0.39316356	0.19154599
ENSG00000260088	AL445483.1	0.39316356	0.19154599
ENSG00000269487	AC008635.1	0.39316356	0.19154599
ENSG00000269653	AC011479.3	0.39316356	0.19154599
ENSG00000283156	AC068620.4	0.39316356	0.19154599
ENSG00000163808	KIF15	34.87922437	32.69051563
ENSG00000256043	CTSO	2.471313804	1.9154599
ENSG00000108797	CNTNAP1	4.99879383	5.874077028
ENSG00000162910	MRPL55	27.80228029	29.81732578
ENSG00000003400	CASP10	17.2430304	18.83535569
ENSG00000121879	PIK3CA	41.45067244	39.07538197
ENSG00000183762	KREMEN1	32.68874168	30.58350974
ENSG00000228589	SPCS2P4	3.538472037	4.277860444
ENSG00000185420	SMYD3	24.15147581	22.34703217
ENSG00000141294	LRRC46	0.730160897	1.085427277
ENSG00000141519	CCDC40	0.730160897	1.085427277
ENSG00000184260	HIST2H2AC	0.730160897	1.085427277
ENSG00000172053	QARS	138.899069	143.3402492
ENSG00000020426	MNAT1	46.11246893	43.60863706
ENSG00000143162	CREG1	164.0615368	168.8797145
ENSG00000164331	ANKRA2	12.8058988	14.17440326
ENSG00000126215	XRCC3	15.72654239	17.2391391
ENSG00000172986	GXYLT2	3.426139592	4.150163117
ENSG00000121481	RNF2	35.60938526	37.86225736
ENSG00000077454	LRCH4	4.661796493	3.894768464
ENSG00000197121	PGAP1	71.78043276	74.95833077
ENSG00000037757	MRI1	0.730160897	0.446940643
ENSG00000170523	KRT83	0.730160897	0.446940643
ENSG00000212135	SNORD67	0.730160897	0.446940643
ENSG00000227038	GTF2IP7	0.730160897	0.446940643
ENSG00000231395	ARL4AP4	0.730160897	0.446940643
ENSG00000232926	AC000078.1	0.730160897	0.446940643
ENSG00000239149	SNORA59A	0.730160897	0.446940643
ENSG00000241120	HMGN1P8	0.730160897	0.446940643
ENSG00000244486	SCARF2	0.730160897	0.446940643
ENSG00000244926	ALKBH3-AS1	0.730160897	0.446940643
ENSG00000258548	LINC00645	0.730160897	0.446940643
ENSG00000258942	AL358332.1	0.730160897	0.446940643
ENSG00000261207	AL031717.1	0.730160897	0.446940643
ENSG00000270108	AL049840.5	0.730160897	0.446940643
ENSG00000270441	AC135506.1	0.730160897	0.446940643
ENSG00000138231	DBR1	19.09651576	20.75081559
ENSG00000156050	FAM161B	4.380965379	3.639373811
ENSG00000240356	RPL23AP7	8.312600976	7.278747621
ENSG00000102904	TSNAXIP1	0.786327119	1.14927594
ENSG00000134245	WNT2B	0.786327119	1.14927594
ENSG00000150625	GPM6A	0.786327119	1.14927594
ENSG00000229618	AC011287.1	0.786327119	1.14927594
ENSG00000166689	PLEKHA7	7.807104971	8.874964205
ENSG00000102710	SUPT20H	66.83780515	63.84866334
ENSG00000196576	PLXNB2	552.5633	543.926763
ENSG00000100266	PACSIN2	123.0601942	127.1865374
ENSG00000108349	CASC3	148.3911607	152.9175487
ENSG00000092847	AGO1	91.21394585	87.72806343
ENSG00000147488	ST18	1.123324456	0.76618396
ENSG00000222365	SNORD12B	1.123324456	0.76618396
ENSG00000246334	PRR7-AS1	1.123324456	0.76618396
ENSG00000171444	MCC	178.1030925	183.0541178
ENSG00000116874	WARS2	17.46769529	15.96216584
ENSG00000257671	KRT7-AS	19.60201176	18.00532306
ENSG00000018625	ATP1A2	0.280831114	0.510789307
ENSG00000099617	EFNA2	0.280831114	0.510789307
ENSG00000102984	ZNF821	0.280831114	0.510789307
ENSG00000111052	LIN7A	0.280831114	0.510789307
ENSG00000123500	COL10A1	0.280831114	0.510789307
ENSG00000125508	SRMS	0.280831114	0.510789307
ENSG00000137070	IL11RA	0.280831114	0.510789307
ENSG00000165899	OTOGL	0.280831114	0.510789307
ENSG00000166086	JAM3	0.280831114	0.510789307
ENSG00000170579	DLGAP1	0.280831114	0.510789307
ENSG00000174502	SLC26A9	0.280831114	0.510789307
ENSG00000200170	Y_RNA	0.280831114	0.510789307
ENSG00000228929	RPS13P2	0.280831114	0.510789307
ENSG00000229833	PET100	0.280831114	0.510789307
ENSG00000232608	TIMM9P2	0.280831114	0.510789307
ENSG00000254732	AP001931.1	0.280831114	0.510789307
ENSG00000258727	AL135999.1	0.280831114	0.510789307
ENSG00000259657	PIGHP1	0.280831114	0.510789307
ENSG00000260005	AC027601.1	0.280831114	0.510789307
ENSG00000261423	TMEM202-AS1	0.280831114	0.510789307
ENSG00000284070	AP000356.2	0.280831114	0.510789307
ENSG00000073169	SELENOO	11.06474589	12.32279203
ENSG00000169418	NPR1	2.021984021	1.53236792
ENSG00000175832	ETV4	20.33217266	18.70765836
ENSG00000079841	RIMS1	0.561662228	0.319243317
ENSG00000100429	HDAC10	0.561662228	0.319243317
ENSG00000105808	RASA4	0.561662228	0.319243317
ENSG00000118407	FILIP1	0.561662228	0.319243317
ENSG00000124749	COL21A1	0.561662228	0.319243317
ENSG00000124772	CPNE5	0.561662228	0.319243317
ENSG00000216639	AL133406.1	0.561662228	0.319243317
ENSG00000229298	TUBB8P1	0.561662228	0.319243317
ENSG00000250575	AL732372.3	0.561662228	0.319243317
ENSG00000250990	AC098851.1	0.561662228	0.319243317
ENSG00000258704	SRP54-AS1	0.561662228	0.319243317
ENSG00000144589	STK11IP	32.91340657	30.8389044
ENSG00000167470	MIDN	71.78043276	68.70116176
ENSG00000164749	HNF4G	3.145308478	3.830919801
ENSG00000137815	RTF1	77.84638482	74.63908745
ENSG00000180891	CUEDC1	23.53364736	25.34791935
ENSG00000149100	EIF3M	117.5559043	121.567855
ENSG00000125651	GTF2F1	98.2347237	101.9024667
ENSG00000149823	VPS51	65.32131713	68.31806978
ENSG00000105258	POLR2I	0.842493342	1.213124604
ENSG00000097033	SH3GLB1	123.5656902	119.5246978
ENSG00000178177	LCORL	6.79611296	5.874077028
ENSG00000104081	BMF	8.368767199	7.342596285
ENSG00000020922	MRE11	27.29678429	29.24268781
ENSG00000101144	BMP7	37.06970706	39.33077662
ENSG00000052795	FNIP2	4.549464048	5.363287721
ENSG00000215712	TMEM242	26.22962605	24.3901894
ENSG00000172296	SPTLC3	2.527480027	1.979308564
ENSG00000127418	FGFRL1	3.313807146	2.68164386
ENSG00000167748	KLK1	1.79731913	1.34082193
ENSG00000115694	STK25	91.43861074	87.98345809
ENSG00000228302	AL512770.1	1.347989348	0.95772995
ENSG00000255320	AP000759.1	1.347989348	0.95772995
ENSG00000001167	NFYA	38.75469374	41.05469053
ENSG00000131094	C1QL1	4.437131602	3.703222474
ENSG00000096872	IFT74	28.13927763	26.24180063
ENSG00000183032	SLC25A21	1.572654239	1.14927594
ENSG00000267284	AC022031.2	1.572654239	1.14927594
ENSG00000227630	LINC01132	0.898659565	1.276973267
ENSG00000229431	AL139289.1	0.898659565	1.276973267
ENSG00000197056	ZMYM1	40.49584665	42.8424531
ENSG00000181929	PRKAG1	57.73887705	60.52853285
ENSG00000151729	SLC25A4	50.10027075	47.56725419
ENSG00000115866	DARS	133.5071116	129.3573919
ENSG00000101940	WDR13	31.95858078	29.94502311
ENSG00000147421	HMBOX1	29.5434332	31.54123969
ENSG00000130724	CHMP2A	35.77788393	33.64824558
ENSG00000150281	CTF1	0.954825788	1.34082193
ENSG00000138036	DYNC2LI1	12.74973258	11.4927594
ENSG00000100441	KHNYN	54.76206724	57.46379701
ENSG00000232284	GNG12-AS1	2.302815135	1.787762574
ENSG00000143631	FLG	16.56903573	18.06917173
ENSG00000171124	FUT3	17.2430304	18.77150702
ENSG00000114646	CSPG5	2.695978695	3.320130494
ENSG00000180818	HOXC10	10.72774856	11.93970005
ENSG00000168807	SNTB2	67.34330115	64.42330131
ENSG00000179454	KLHL28	22.35415668	20.68696692
ENSG00000204351	SKIV2L	67.00630382	69.97813503
ENSG00000133943	DGLUCY	13.81689081	12.51433802
ENSG00000161551	ZNF577	1.010992011	1.404670594
ENSG00000163564	PYHIN1	1.010992011	1.404670594
ENSG00000153832	FBXO36	3.089142255	2.49009787
ENSG00000109016	DHRS7B	10.67158233	11.87585138
ENSG00000143554	SLC27A3	12.18807035	13.47206797
ENSG00000198917	SPOUT1	19.82667665	21.45315088
ENSG00000176624	MEX3C	63.018502	65.89182057
ENSG00000170537	TMC7	2.527480027	3.128584504
ENSG00000166165	CKB	31.73391589	29.75347712
ENSG00000153976	HS3ST3A1	1.067158233	1.468519257
ENSG00000204536	CCHCR1	49.14544496	46.6733729
ENSG00000139194	RBP5	4.156300488	4.916347078
ENSG00000198298	ZNF485	4.156300488	4.916347078
ENSG00000226221	RPL26P19	6.290616955	5.427136384
ENSG00000140534	TICRR	54.70590102	52.10050929
ENSG00000197565	COL4A6	23.53364736	21.83624286
ENSG00000167977	KCTD5	68.46662561	71.44665428
ENSG00000088356	PDRG1	28.02694518	29.94502311
ENSG00000119640	ACYP1	5.279624944	6.129471681
ENSG00000167565	SERTAD3	22.97198513	24.70943271
ENSG00000143199	ADCY10	1.123324456	1.53236792
ENSG00000169550	MUC15	1.123324456	1.53236792
ENSG00000236255	AC009404.1	1.123324456	1.53236792
ENSG00000268516	AC020915.4	1.123324456	1.53236792
ENSG00000105290	APLP1	0.954825788	0.638486633
ENSG00000105467	SYNGR4	0.954825788	0.638486633
ENSG00000149201	CCDC81	0.954825788	0.638486633
ENSG00000274756	AC243732.1	0.954825788	0.638486633
ENSG00000131969	ABHD12B	2.358981358	2.937038514
ENSG00000213300	HNRNPA3P6	2.358981358	2.937038514
ENSG00000183814	LIN9	22.29799046	24.00709742
ENSG00000259562	AC090607.2	1.179490679	1.596216584
ENSG00000177106	EPS8L2	52.06608855	54.65445582
ENSG00000131584	ACAP3	14.88404905	16.28140915
ENSG00000100288	CHKB	0.336997337	0.57463797
ENSG00000117643	MAN1C1	0.336997337	0.57463797
ENSG00000122367	LDB3	0.336997337	0.57463797
ENSG00000164761	TNFRSF11B	0.336997337	0.57463797
ENSG00000186417	GLDN	0.336997337	0.57463797
ENSG00000189157	FAM47E	0.336997337	0.57463797
ENSG00000283355	AC074194.2	0.336997337	0.57463797
ENSG00000129696	TTI2	11.23324456	12.45048935
ENSG00000122550	KLHL7	30.32976032	32.30742365
ENSG00000197417	SHPK	1.235656902	1.660065247
ENSG00000187535	IFT140	36.33954616	38.500744
ENSG00000101216	GMEB2	48.52761651	46.09873493
ENSG00000112592	TBP	27.85844652	29.75347712
ENSG00000156587	UBE2L6	86.83298047	90.15431264
ENSG00000131351	HAUS8	8.818096982	9.896542818
ENSG00000175482	POLD4	2.864477363	2.29855188
ENSG00000019582	CD74	2.078150244	2.617795197
ENSG00000198134	AC007537.1	1.291823125	1.72391391
ENSG00000156973	PDE6D	17.46769529	16.0260145
ENSG00000171298	GAA	99.69504549	103.2432886
ENSG00000147255	IGSF1	2.021984021	2.553946534
ENSG00000234009	RPL5P34	3.931635597	4.660952424
ENSG00000245248	USP2-AS1	1.965817798	2.49009787
ENSG00000183506	PI4KAP2	12.58123391	11.36506208
ENSG00000177105	RHOG	14.65938415	13.34437064
ENSG00000140406	TLNRD1	7.919437417	8.938812868
ENSG00000204574	ABCF1	163.7807057	168.3050766
ENSG00000111801	BTN3A3	23.36514869	25.09252469
ENSG00000105472	CLEC11A	1.460321793	1.9154599
ENSG00000159674	SPON2	1.516488016	1.979308564
ENSG00000101276	SLC52A3	5.054960053	5.874077028
ENSG00000116785	CFHR3	1.684986684	2.170854554
ENSG00000226416	MRPL23-AS1	1.628820462	2.10700589
ENSG00000169372	CRADD	4.268632934	3.575525147
ENSG00000078081	LAMP3	20.10750777	21.70854554
ENSG00000168172	HOOK3	35.55321904	37.67071137
ENSG00000213563	C8orf82	7.863271194	8.874964205
ENSG00000141933	TPGS1	1.179490679	0.830032623
ENSG00000156284	CLDN8	1.179490679	0.830032623
ENSG00000182118	FAM89A	1.179490679	0.830032623
ENSG00000230732	AC016949.1	1.179490679	0.830032623
ENSG00000105854	PON2	33.53123502	31.54123969
ENSG00000086300	SNX10	14.71555038	13.4082193
ENSG00000226015	CCT8P1	1.40415557	1.021578614
ENSG00000234664	HMGN2P5	1.40415557	1.021578614
ENSG00000242550	SERPINB10	1.40415557	1.021578614
ENSG00000270504	AL391422.3	1.40415557	1.021578614
ENSG00000158792	SPATA2L	4.942627608	5.746379701
ENSG00000185651	UBE2L3	125.3068431	129.2296946
ENSG00000109680	TBC1D19	5.78512095	4.980195741
ENSG00000180353	HCLS1	2.639812472	2.10700589
ENSG00000165475	CRYL1	3.650804483	4.341709107
ENSG00000134291	TMEM106C	110.0296305	106.4357218
ENSG00000129354	AP1M2	79.13820794	82.23707839
ENSG00000173926	43162	2.134316467	1.660065247
ENSG00000213937	CLDN9	2.134316467	1.660065247
ENSG00000268942	CKS1BP3	3.59463826	4.277860444
ENSG00000005801	ZNF195	10.840081	12.00354871
ENSG00000203326	ZNF525	9.267426764	10.34348346
ENSG00000167771	RCOR2	6.739946738	7.661839601
ENSG00000167895	TMC8	0.786327119	0.510789307
ENSG00000171502	COL24A1	0.786327119	0.510789307
ENSG00000186998	EMID1	0.786327119	0.510789307
ENSG00000196611	MMP1	0.786327119	0.510789307
ENSG00000234478	ACBD3-AS1	0.786327119	0.510789307
ENSG00000253302	STAU2-AS1	0.786327119	0.510789307
ENSG00000279155	AC233300.1	0.786327119	0.510789307
ENSG00000283959	AP002851.1	0.786327119	0.510789307
ENSG00000165072	MAMDC2	0.39316356	0.638486633
ENSG00000168993	CPLX1	0.39316356	0.638486633
ENSG00000204577	LILRB3	0.39316356	0.638486633
ENSG00000218305	CDC14C	0.39316356	0.638486633
ENSG00000226747	AC007966.1	0.39316356	0.638486633
ENSG00000261118	AC092123.1	0.39316356	0.638486633
ENSG00000267312	AC015911.4	0.39316356	0.638486633
ENSG00000277150	F8A3	0.39316356	0.638486633
ENSG00000100985	MMP9	0.280831114	0.127697327
ENSG00000111834	RSPH4A	0.280831114	0.127697327
ENSG00000123999	INHA	0.280831114	0.127697327
ENSG00000125571	IL37	0.280831114	0.127697327
ENSG00000128710	HOXD10	0.280831114	0.127697327
ENSG00000130948	HSD17B3	0.280831114	0.127697327
ENSG00000134326	CMPK2	0.280831114	0.127697327
ENSG00000137809	ITGA11	0.280831114	0.127697327
ENSG00000143839	REN	0.280831114	0.127697327
ENSG00000149633	KIAA1755	0.280831114	0.127697327
ENSG00000162511	LAPTM5	0.280831114	0.127697327
ENSG00000164841	TMEM74	0.280831114	0.127697327
ENSG00000167037	SGSM1	0.280831114	0.127697327
ENSG00000188451	SRP72P2	0.280831114	0.127697327
ENSG00000196859	KRT39	0.280831114	0.127697327
ENSG00000202347	RNU1-16P	0.280831114	0.127697327
ENSG00000202358	RNU6-652P	0.280831114	0.127697327
ENSG00000207940	MIR567	0.280831114	0.127697327
ENSG00000207980	MIR23A	0.280831114	0.127697327
ENSG00000214650	AC073592.1	0.280831114	0.127697327
ENSG00000217442	SYCE3	0.280831114	0.127697327
ENSG00000225778	PROSER2-AS1	0.280831114	0.127697327
ENSG00000229404	LINC00858	0.280831114	0.127697327
ENSG00000232000	CLCN3P1	0.280831114	0.127697327
ENSG00000232702	AL158050.1	0.280831114	0.127697327
ENSG00000235505	AP002004.1	0.280831114	0.127697327
ENSG00000237115	AL139805.1	0.280831114	0.127697327
ENSG00000237471	AC073115.2	0.280831114	0.127697327
ENSG00000244310	AC093904.3	0.280831114	0.127697327
ENSG00000244791	AC087667.1	0.280831114	0.127697327
ENSG00000251023	AC114980.1	0.280831114	0.127697327
ENSG00000252355	RN7SKP287	0.280831114	0.127697327
ENSG00000252464	RN7SKP70	0.280831114	0.127697327
ENSG00000252933	RNU6-1223P	0.280831114	0.127697327
ENSG00000255229	AC069287.3	0.280831114	0.127697327
ENSG00000259178	AC023906.2	0.280831114	0.127697327
ENSG00000261392	AC087190.3	0.280831114	0.127697327
ENSG00000264056	MIR5685	0.280831114	0.127697327
ENSG00000265907	AP000919.2	0.280831114	0.127697327
ENSG00000267871	AC005261.1	0.280831114	0.127697327
ENSG00000269656	NOP53-AS1	0.280831114	0.127697327
ENSG00000271321	CTAGE6	0.280831114	0.127697327
ENSG00000273018	AC107983.2	0.280831114	0.127697327
ENSG00000274386	TMEM269	0.280831114	0.127697327
ENSG00000275839	AC243654.2	0.280831114	0.127697327
ENSG00000276840	PMS2P10	0.280831114	0.127697327
ENSG00000279476	AC092139.3	0.280831114	0.127697327
ENSG00000280828	AC090114.3	0.280831114	0.127697327
ENSG00000283973	AC099795.1	0.280831114	0.127697327
ENSG00000011332	DPF1	3.2014747	2.617795197
ENSG00000149596	JPH2	3.763136928	3.128584504
ENSG00000184162	NR2C2AP	12.41273524	11.23736475
ENSG00000124172	ATP5E	106.9404882	103.4348346
ENSG00000082074	FYB1	57.79504327	55.22909379
ENSG00000068745	IP6K2	60.21019086	57.59149434
ENSG00000121417	ZNF211	4.661796493	5.427136384
ENSG00000164978	NUDT2	17.69236019	19.154599
ENSG00000167653	PSCA	11.06474589	9.960391482
ENSG00000245910	SNHG6	20.27600644	18.77150702
ENSG00000130734	ATG4D	12.86206502	14.1105546
ENSG00000244313	AC024293.1	23.98297714	22.34703217
ENSG00000245571	FAM111A-DT	7.470107634	8.428023561
ENSG00000095370	SH2D3C	3.369973369	4.022465791
ENSG00000004975	DVL2	70.03927985	67.2326425
ENSG00000114993	RTKN	35.49705282	37.54301405
ENSG00000178951	ZBTB7A	38.4176964	40.54390122
ENSG00000185838	GNB1L	3.313807146	3.958617127
ENSG00000005844	ITGAL	0.112332446	0.255394653
ENSG00000065413	ANKRD44	0.112332446	0.255394653
ENSG00000088881	EBF4	0.112332446	0.255394653
ENSG00000103316	CRYM	0.112332446	0.255394653
ENSG00000126467	TSKS	0.112332446	0.255394653
ENSG00000128594	LRRC4	0.112332446	0.255394653
ENSG00000133661	SFTPD	0.112332446	0.255394653
ENSG00000135437	RDH5	0.112332446	0.255394653
ENSG00000140987	ZSCAN32	0.112332446	0.255394653
ENSG00000147059	SPIN2A	0.112332446	0.255394653
ENSG00000147576	ADHFE1	0.112332446	0.255394653
ENSG00000156486	KCNS2	0.112332446	0.255394653
ENSG00000166246	C16orf71	0.112332446	0.255394653
ENSG00000166546	BEAN1	0.112332446	0.255394653
ENSG00000171657	GPR82	0.112332446	0.255394653
ENSG00000172250	SERHL	0.112332446	0.255394653
ENSG00000173641	HSPB7	0.112332446	0.255394653
ENSG00000184060	ADAP2	0.112332446	0.255394653
ENSG00000185055	EFCAB10	0.112332446	0.255394653
ENSG00000188649	CC2D2B	0.112332446	0.255394653
ENSG00000196620	UGT2B15	0.112332446	0.255394653
ENSG00000199691	RN7SKP173	0.112332446	0.255394653
ENSG00000201544	SNORA16B	0.112332446	0.255394653
ENSG00000202058	RN7SKP80	0.112332446	0.255394653
ENSG00000203808	BVES-AS1	0.112332446	0.255394653
