GeneName	C1_normalize_thefile1	T1_normalize_thefile1	T2_normalize_thefile2	T3_normalize_thefile3
ENSG00000119787_ATL2	142.2548219	169.3411618	132.5919958	123.8135229
ENSG00000119888_EPCAM	349.5714318	331.998543	462.2273242	519.8390732
ENSG00000119912_IDE	105.0310512	48.52761651	114.6484753	62.61765247
ENSG00000119950_MXI1	52.93054191	120.0272182	98.04652637	71.85923599
ENSG00000120063_GNA13	83.89714363	189.8418331	95.41928194	96.68118148
ENSG00000120129_DUSP1	9.130358858	232.6404949	62.71847354	221.7387637
ENSG00000120137_PANK3	271.6122139	228.9335242	248.7497391	290.0435444
ENSG00000120254_MTHFD1L	116.3961133	88.40563471	101.232759	76.18382315
ENSG00000120265_PCMT1	56.18682374	54.76206724	60.98561019	107.2260652
ENSG00000120438_TCP1	423.5720326	253.8151609	525.8401788	569.7199279
ENSG00000120686_UFM1	79.23619121	63.86099534	67.13448015	136.8465253
ENSG00000120694_HSPH1	109.5643063	82.33968264	220.5767349	300.3514645
ENSG00000120705_ETF1	309.0275306	189.2801709	319.0704519	419.0702683
ENSG00000120708_TGFBI	751.4987676	2387.850797	966.3787617	711.2464858
ENSG00000120709_FAM53C	69.27579973	60.82801931	49.41455491	148.6947093
ENSG00000120733_KDM3B	156.4930739	142.9992033	113.9776894	99.22854104
ENSG00000120742_SERP1	249.009787	110.1981292	145.6164203	224.8785324
ENSG00000120800_UTP20	124.6964395	50.94276409	111.7976355	36.25544306
ENSG00000120802_TMPO	176.0307648	64.59115624	188.7144088	135.1877795
ENSG00000120875_DUSP4	36.84067875	354.8020295	199.3351842	241.8806765
ENSG00000120885_CLU	219.9586452	309.5320539	272.9539272	585.3595308
ENSG00000120889_TNFRSF10B	181.3940526	307.2292388	158.3054519	247.0346365
ENSG00000120899_PTK2B	54.78215315	129.6316423	76.97267207	45.37854474
ENSG00000120948_TARDBP	88.17500408	29.59959942	114.5925764	95.43712216
ENSG00000120992_LYPLA1	131.9113385	109.4679683	184.4101998	145.0810131
ENSG00000121039_RDH10	25.15637336	12.3004028	69.03503995	139.5716076
ENSG00000121057_AKAP1	104.4564132	60.37868952	92.40074578	93.65989456
ENSG00000121060_TRIM25	171.1144178	80.59852974	151.3739985	415.3380903
ENSG00000121064_SCPEP1	148.4481423	164.6793653	134.2689603	98.33992724
ENSG00000121552_CSTA	142.1271246	171.6439769	119.1762795	127.8419054
ENSG00000121579_NAA50	524.6444667	320.9337972	582.2979847	626.5912111
ENSG00000121644_DESI2	164.2187621	85.48499112	118.1701008	166.5854671
ENSG00000121741_ZMYM2	124.8879855	121.7683711	126.0518341	74.76204107
ENSG00000121749_TBC1D15	69.21195107	69.08445406	65.96060497	114.1572529
ENSG00000121774_KHDRBS1	295.4277653	382.3234787	328.1260603	227.9590603
ENSG00000121892_PDS5A	395.5424694	269.0923735	322.3684821	168.3034538
ENSG00000122026_RPL21	286.6166498	335.6493475	284.2454884	412.7314898
ENSG00000122068_FYTTD1	246.1365972	122.8916955	240.0854223	173.4574138
ENSG00000122203_KIAA1191	98.96542818	103.4581824	102.0712413	167.5333218
ENSG00000122218_COPA	506.000657	448.2626243	455.9666566	552.1846156
ENSG00000122257_RBBP6	71.57435161	33.9805648	116.3254398	178.2559284
ENSG00000122299_ZC3H7A	114.927594	106.6596571	86.58726873	58.47078807
ENSG00000122359_ANXA11	168.2412279	188.8870073	115.7105528	93.36368996
ENSG00000122406_RPL5	1055.801497	1058.7333	869.6738069	1174.688203
ENSG00000122515_ZMIZ2	115.0552913	168.7233333	137.9582823	147.8653364
ENSG00000122545_7-Sep	170.3482338	176.6427707	182.8450329	117.060058
ENSG00000122565_CBX3	306.0904921	248.5917022	333.6041445	292.2946994
ENSG00000122566_HNRNPA2B1	1173.921524	714.4343542	1287.070279	773.8641383
ENSG00000122641_INHBA	1.276973267	108.5693087	31.86232613	94.48926744
ENSG00000122642_FKBP9	106.8188138	100.2005415	118.6172913	103.67161
ENSG00000122644_ARL4A	42.20396647	158.3325821	36.22243392	40.8169939
ENSG00000122705_CLTA	105.4779918	110.0857967	117.4434161	158.8841475
ENSG00000122786_CALD1	136.1253502	328.1230737	155.3428146	114.3349756
ENSG00000122861_PLAU	58.48537562	214.1618076	106.9903372	153.7301875
ENSG00000122884_P4HA1	56.76146171	214.8358023	115.7664516	178.2559284
ENSG00000122958_VPS26A	87.34497145	67.39946738	103.3010152	92.11963064
ENSG00000123066_MED13L	180.0532306	179.0579183	160.429607	86.61022508
ENSG00000123091_RNF11	63.08247938	80.09303373	86.14007819	172.5095591
ENSG00000123131_PRDX4	91.43128591	96.38123835	120.9091428	171.9763908
ENSG00000123144_TRIR	66.91339918	56.72788504	68.47605177	115.8159987
ENSG00000123200_ZC3H13	95.77299502	48.47145029	106.6549443	57.04900598
ENSG00000123213_NLN	113.1398314	84.75483022	94.69259731	44.48993094
ENSG00000123240_OPTN	34.60597553	102.840354	33.53929066	54.50164642
ENSG00000123349_PFDN5	93.34674581	118.8477275	99.388098	114.2164938
ENSG00000123384_LRP1	57.14455369	121.3190413	198.2172078	147.9838182
ENSG00000123416_TUBA1B	109.9473983	63.69249667	136.7285083	107.6407517
ENSG00000123485_HJURP	62.76323607	127.1041622	58.69375866	41.35016218
ENSG00000123505_AMD1	134.3375877	53.86340768	128.0641915	192.8884356
ENSG00000123562_MORF4L2	329.7144975	224.0470628	328.6850485	474.9936968
ENSG00000123575_FAM199X	101.9663154	58.41287173	100.7296696	48.16286798
ENSG00000123684_LPGAT1	111.0328256	102.1663593	120.0706606	58.53002899
ENSG00000123908_AGO2	69.65889171	115.5900865	106.7108431	122.1547771
ENSG00000123983_ACSL3	444.0674536	360.5871505	378.0437046	257.2833157
ENSG00000124067_SLC12A4	39.39462528	168.4425022	55.17213314	59.77408831
ENSG00000124107_SLPI	25.73101133	46.39330004	31.58283204	115.579035
ENSG00000124145_SDC4	153.045246	572.4461429	229.1292541	509.7681168
ENSG00000124151_NCOA3	308.1336493	234.8871438	224.6014498	229.3216014
ENSG00000124155_PIGT	107.1380571	141.2018842	130.356043	131.4556015
ENSG00000124164_VAPB	169.1351092	75.93673324	149.082147	177.782001
ENSG00000124172_ATP5E	103.4348346	106.9404882	102.2948365	111.7283752
ENSG00000124177_CHD6	124.8879855	167.0945129	117.1639221	85.72161128
ENSG00000124193_SRSF6	324.2873611	227.0238726	267.6435395	208.4095567
ENSG00000124198_ARFGEF2	160.8986316	127.8343231	147.6287777	118.3041173
ENSG00000124201_ZNFX1	72.14898958	77.45322126	71.55048675	203.3740784
ENSG00000124207_CSE1L	496.6787522	451.8010963	502.3067765	272.5082321
ENSG00000124214_STAU1	224.172657	221.4634166	210.6826442	235.6603799
ENSG00000124222_STX16	128.9743	66.78163892	104.3630928	64.15791639
ENSG00000124225_PMEPA1	38.30919801	170.1836551	98.77321101	128.0196282
ENSG00000124226_RNF114	177.3077381	153.7269518	112.6920166	185.7202843
ENSG00000124228_DDX27	110.7774309	91.66327563	99.83528854	114.7496621
ENSG00000124275_MTRR	159.3662637	60.60335442	105.0897774	103.4938873
ENSG00000124422_USP22	237.5808763	130.3056369	202.1301251	187.9714392
ENSG00000124486_USP9X	291.5968455	276.6186474	261.9418601	188.7415712
ENSG00000124535_WRNIP1	91.11204259	58.52520417	107.4375278	115.9937214
ENSG00000124562_SNRPC	96.156087	69.08445406	102.9656223	89.9277166
ENSG00000124571_XPO5	159.493961	98.2347237	170.7708883	131.5148425
ENSG00000124702_KLHDC3	92.70825918	76.66689414	100.1147826	119.6666585
ENSG00000124762_CDKN1A	32.94591029	161.7025555	115.9341481	460.6573941
ENSG00000124766_SOX4	68.38191844	132.3276209	94.80439494	160.0689659
ENSG00000124767_GLO1	322.6272959	375.4150333	423.936634	388.857399
ENSG00000124783_SSR1	270.5267866	149.1213216	209.0615785	223.9306777
ENSG00000124789_NUP153	154.577614	195.1214581	166.2989829	156.9884381
ENSG00000124795_DEK	542.8413358	491.5106158	550.7710515	341.9385904
ENSG00000124831_LRRFIP1	176.9246461	223.4854006	249.2528285	195.2580724
ENSG00000124942_AHNAK	766.1839601	1190.499259	966.266964	954.1934989
ENSG00000125107_CNOT1	490.8046751	434.2210686	396.0990227	369.1894136
ENSG00000125148_MT2A	160.7070856	335.4808489	501.9713836	310.0669754
ENSG00000125166_GOT2	316.0508836	204.6135497	291.3446382	168.4811766
ENSG00000125266_EFNB2	13.72746262	15.22104638	17.10503824	142.6521354
ENSG00000125304_TM9SF2	180.7555659	72.17359631	216.1048295	250.1744053
ENSG00000125398_SOX9	8.491872225	72.11743009	47.1786022	125.4722686
ENSG00000125484_GTF3C4	132.4221278	81.16019196	129.2939655	144.4886039
ENSG00000125503_PPP1R12C	61.03932216	47.34812583	72.94795719	125.8869551
ENSG00000125505_MBOAT7	244.2211373	135.360597	361.2181605	292.8278677
ENSG00000125534_PPDPF	135.039923	211.9713249	119.1762795	100.8280459
ENSG00000125538_IL1B	24.77328138	694.8885086	218.2289846	202.0115373
ENSG00000125630_POLR1B	103.0517426	80.54236351	89.27041198	85.4846476
ENSG00000125633_CCDC93	62.38014409	71.55576786	86.30777464	133.7659974
ENSG00000125651_GTF2F1	101.9024667	98.2347237	91.00327534	110.2473522
ENSG00000125676_THOC2	157.1315605	189.1116722	169.2057214	85.01072024
ENSG00000125686_MED1	128.8466026	129.4631436	115.4310587	175.1161596
ENSG00000125691_RPL23	590.7916819	592.890648	570.9505247	825.5222206
ENSG00000125730_C3	453.1978124	343.6811174	364.1807978	147.2729272
ENSG00000125731_SH2D3A	26.62489261	120.757379	32.36541549	46.50412222
ENSG00000125733_TRIP10	64.104058	155.2434399	68.2524565	64.63184375
ENSG00000125740_FOSB	3.511676484	74.364079	9.335102568	122.0362953
ENSG00000125743_SNRPD2	122.2701903	135.6975943	131.306323	125.1168231
ENSG00000125746_EML2	110.2666416	133.338613	106.6549443	55.80494666
ENSG00000125753_VASP	93.79368645	137.2140823	101.4563543	164.9859623
ENSG00000125755_SYMPK	99.41236883	86.77681425	100.6737708	95.43712216
ENSG00000125772_GPCPD1	202.6556575	237.8077874	130.9150312	23.51864525
ENSG00000125818_PSMF1	100.2424015	92.28110408	97.09624647	106.2782105
ENSG00000125826_RBCK1	120.0993358	93.01126498	76.91677326	91.7049442
ENSG00000125835_SNRPB	80.19392116	69.4214514	95.75467485	125.4722686
ENSG00000125844_RRBP1	137.5938695	103.5143486	166.0194888	161.1353025
ENSG00000125845_BMP2	19.92078296	108.8501398	44.32776249	120.6737541
ENSG00000125868_DSTN	288.276715	303.6346005	347.0757596	315.4578991
ENSG00000125912_NCLN	92.26131853	55.49222814	126.1077329	112.7947117
ENSG00000125944_HNRNPR	375.8770811	297.6809809	324.4926372	189.5709441
ENSG00000125952_MAX	78.59770458	49.93177208	61.09740783	118.0079127
ENSG00000125968_ID1	424.5936112	255.3878151	449.4264949	36.61088858
ENSG00000125970_RALY	134.5291337	170.5206525	141.7035031	140.9933897
ENSG00000125971_DYNLRB1	52.16435795	97.22373169	54.7249426	117.9486718
ENSG00000125977_EIF2S2	407.2267748	226.3498779	273.6806118	338.5618579
ENSG00000125991_ERGIC3	161.6648156	244.7162328	205.9871435	233.2907431
ENSG00000126003_PLAGL2	50.05735206	21.06233355	53.43926979	109.8919066
ENSG00000126012_KDM5C	141.87173	124.2958511	137.2315976	210.6607116
ENSG00000126067_PSMB2	214.4038115	64.7596549	248.7497391	227.8998193
ENSG00000126247_CAPNS1	436.1502193	426.1331325	402.8627797	345.7892502
ENSG00000126254_RBM42	163.7718215	124.2396849	129.2939655	127.4864599
ENSG00000126261_UBA2	104.2648672	92.16877164	116.2136422	124.1097275
ENSG00000126267_COX6B1	134.5291337	154.0639492	152.2124808	158.0547746
ENSG00000126432_PRDX5	163.3887295	158.557247	171.7211682	206.69157
ENSG00000126457_PRMT1	366.044387	257.2413005	333.8836386	259.4159888
ENSG00000126461_SCAF1	134.5291337	132.8892832	130.6355371	158.8249066
ENSG00000126602_TRAP1	162.6225455	83.57533955	136.8962047	58.23382439
ENSG00000126698_DNAJC8	121.8232497	83.85617066	133.3745792	118.0671536
ENSG00000126773_PCNX4	129.1019973	69.75844873	114.5366776	75.65065487
ENSG00000126775_ATG14	58.99616493	98.40322237	64.73083098	111.5506524
ENSG00000126777_KTN1	915.9729243	1020.034773	803.098315	229.3808423
ENSG00000126787_DLGAP5	112.2459502	122.3300333	119.9029641	25.29587285
ENSG00000126803_HSPA2	14.55749524	40.55201287	49.58225137	195.3765542
ENSG00000126822_PLEKHG3	84.66332759	268.8115424	99.77938973	76.83547327
ENSG00000126934_MAP2K2	111.9905555	86.32748446	115.7664516	133.4697928
ENSG00000126945_HNRNPH2	67.42418849	41.95616844	97.43163938	105.7450422
ENSG00000127022_CANX	1993.929908	1534.348875	1829.791901	1713.484371
ENSG00000127054_INTS11	100.5616448	86.83298047	96.8726512	93.06748536
ENSG00000127184_COX7C	131.5920952	133.6756103	125.6605424	117.7117081
ENSG00000127314_RAP1B	153.045246	212.8699845	176.8638594	261.4301801
ENSG00000127463_EMC1	120.1631844	138.2812406	125.0456554	110.4250749
ENSG00000127481_UBR4	558.9311989	517.6840757	567.9878874	603.6649751
ENSG00000127483_HP1BP3	402.5019737	457.6423835	383.6894852	292.8278677
ENSG00000127511_SIN3B	79.36388854	83.29450843	86.14007819	107.4630289
ENSG00000127603_MACF1	96.79457363	125.8123391	149.3057423	92.94900352
ENSG00000127616_SMARCA4	169.6458985	183.2142188	188.0995218	162.9125301
ENSG00000127824_TUBA4A	46.99261622	139.3483988	110.5119627	266.8803447
ENSG00000127837_AAMP	115.310686	103.5143486	150.8150104	170.1399223
ENSG00000127884_ECHS1	107.2019058	124.0711862	127.7846974	117.770949
ENSG00000127914_AKAP9	90.60125329	136.3154228	68.53195059	27.48778689
ENSG00000127947_PTPN12	145.8941957	231.2925055	174.4602103	154.2633557
ENSG00000127948_POR	74.00060082	51.27976143	69.59402813	104.5009829
ENSG00000127955_GNAI1	156.6846198	259.375617	128.9026738	82.99652896
ENSG00000128016_ZFP36	21.64469687	104.1883433	67.69346832	157.5216063
ENSG00000128050_PAICS	368.9814255	278.1351354	408.5085603	244.8427225
ENSG00000128245_YWHAH	100.0508555	74.47641145	127.8964951	199.997346
ENSG00000128272_ATF4	640.7851853	527.6816633	468.5438906	905.3789808
ENSG00000128283_CDC42EP1	95.00681106	81.4971893	54.61314496	116.4084079
ENSG00000128335_APOL2	21.0700589	22.18565801	33.53929066	105.5080786
ENSG00000128422_KRT17	822.4984812	9427.893663	2045.840832	1506.200392
ENSG00000128487_SPECC1	114.352956	165.5780249	73.17155247	63.68398903
ENSG00000128510_CPA4	5.554833711	56.11005659	21.57694366	159.5357976
ENSG00000128567_PODXL	57.97458632	61.38968153	100.8973661	128.3158328
ENSG00000128595_CALU	155.6630412	89.02346316	197.0433327	346.3224185
ENSG00000128641_MYO1B	524.4529207	675.0056658	445.0104883	339.5689536
ENSG00000128708_HAT1	94.49602175	67.51179982	116.269541	123.3395955
ENSG00000128731_HERC2	123.1002229	62.85000333	110.7914568	84.24058828
ENSG00000128989_ARPP19	165.0487947	152.5474612	227.005099	256.1577382
ENSG00000129083_COPB1	150.9382401	110.4789603	113.9217906	121.9178134
ENSG00000129116_PALLD	228.9613068	370.4724057	258.2525381	179.3815058
ENSG00000129128_SPCS3	152.1513647	69.30911895	172.5596505	165.6968533
ENSG00000129187_DCTD	124.8879855	83.51917332	129.4057631	85.66237036
ENSG00000129194_SOX15	34.28673222	23.8706447	55.17213314	157.1661608
ENSG00000129250_KIF1C	122.2701903	75.48740346	167.5846557	135.1877795
ENSG00000129315_CCNT1	103.8179266	86.88914669	91.39456706	151.3605507
ENSG00000129351_ILF3	540.3512379	379.2343364	537.0199424	545.8458371
ENSG00000129353_SLC44A2	170.3482338	162.7697137	114.3689812	102.9014781
ENSG00000129422_MTUS1	186.5019456	192.4254794	119.3998748	95.49636308
ENSG00000129474_AJUBA	303.0896049	60.15402463	122.1389168	117.9486718
ENSG00000129514_FOXA1	135.5507123	139.3483988	66.96678369	32.58250601
ENSG00000129515_SNX6	127.633478	115.196923	122.4743097	101.4204551
ENSG00000129521_EGLN3	99.9870068	107.8391478	252.4949599	303.1357878
ENSG00000129562_DAD1	82.93941368	91.27011207	111.4622426	191.88134
ENSG00000129625_REEP5	109.1173657	58.18820683	95.97827012	93.24520812
ENSG00000130066_SAT1	182.9902691	721.7921294	234.6073382	220.1984997
ENSG00000130147_SH3BP4	104.3925646	122.8916955	132.0889064	193.5993266
ENSG00000130164_LDLR	90.53740462	235.5611385	130.076549	155.0334877
ENSG00000130175_PRKCSH	272.0591545	349.7470695	316.2196121	323.6331461
ENSG00000130204_TOMM40	106.8826624	69.47761762	128.1759892	132.2257335
ENSG00000130227_XPO7	242.8803154	228.7088593	231.2534091	124.8798594
ENSG00000130254_SAFB2	70.36122701	64.81582113	65.68111088	170.9100543
ENSG00000130255_RPL36	236.8146923	288.8628839	210.1795548	252.0701147
ENSG00000130309_COLGALT1	109.436609	151.7049678	171.5534717	176.0640143
ENSG00000130311_DDA1	41.43778251	60.37868952	42.31540505	101.3019732
ENSG00000130340_SNX9	59.82619755	96.15657346	79.48811887	130.389265
ENSG00000130396_AFDN	324.0958151	242.3572514	315.3811299	327.8392514
ENSG00000130402_ACTN4	598.3896729	1097.99349	665.978515	553.0732294
ENSG00000130414_NDUFA10	150.4274508	127.8904893	127.3375069	92.23811248
ENSG00000130449_ZSWIM6	21.58084821	106.6034909	35.99883865	87.43959796
ENSG00000130508_PXDN	52.16435795	188.9993398	85.30159592	145.9696269
ENSG00000130513_GDF15	96.21993566	144.1225277	156.8520827	281.9867793
ENSG00000130520_LSM4	97.11381695	70.09544607	103.7482058	117.8894309
ENSG00000130589_HELZ2	40.60774989	50.32493564	54.22185324	113.2686391
ENSG00000130600_H19	585.9391835	584.4657146	247.4640663	74.05115003
ENSG00000130635_COL5A1	65.38103126	188.3253451	109.3939864	188.5638484
ENSG00000130638_ATXN10	237.9001196	171.5878107	147.0697896	46.4448813
ENSG00000130669_PAK4	65.44487993	115.4777541	72.66846311	78.02029167
ENSG00000130695_CEP85	55.42063978	40.72051154	69.25863522	122.0362953
ENSG00000130702_LAMA5	965.5833358	680.1729583	750.2180333	263.740576
ENSG00000130703_OSBPL2	53.56902855	49.53860852	58.8055563	115.2828304
ENSG00000130707_ASS1	519.089633	299.1413027	291.121043	301.9509694
ENSG00000130723_PRRC2B	351.4868917	288.1888893	312.8097843	346.2039366
ENSG00000130726_TRIM28	243.710348	120.3642155	218.117187	270.0793544
ENSG00000130741_EIF2S3	401.7996384	271.5075211	347.5229501	317.2943677
ENSG00000130779_CLIP1	139.0623888	108.0076465	110.5678616	106.3374514
ENSG00000130816_DNMT1	216.3831201	155.018775	208.9497808	212.9118666
ENSG00000130821_SLC6A8	115.7576266	134.6304361	195.4222669	409.0585528
ENSG00000130826_DKC1	207.8912478	112.7256092	170.8826859	154.2041148
ENSG00000130939_UBE4B	115.3745347	39.76568575	124.7661613	96.20725412
ENSG00000130985_UBA1	303.7919402	226.2375455	338.2996452	363.739249
ENSG00000131015_ULBP2	18.51611237	57.17721482	49.13506082	167.6518037
ENSG00000131016_AKAP12	124.8241368	1623.035341	353.0569331	330.9790202
ENSG00000131023_LATS1	123.5471636	91.66327563	90.66788243	100.5910822
ENSG00000131051_RBM39	496.5510548	538.9710741	356.9139515	365.1017901
ENSG00000131100_ATP6V1E1	82.30092705	99.07721704	119.2880771	173.2204502
ENSG00000131143_COX4I1	225.8327222	195.7392865	216.4961212	246.9161547
ENSG00000131149_GSE1	171.7529044	106.9404882	149.2498435	150.7089005
ENSG00000131165_CHMP1A	64.67869597	60.49102197	83.45693494	127.9603873
ENSG00000131174_COX7B	81.21549977	71.33110297	90.2765907	107.403788
ENSG00000131236_CAP1	133.890647	231.404838	213.4775851	220.9686317
ENSG00000131238_PPT1	315.2846996	301.8934476	341.6535742	252.3663193
ENSG00000131263_RLIM	156.1738305	225.9005482	135.9459248	143.0075809
ENSG00000131389_SLC6A6	72.27668691	84.41783289	229.4087481	335.3628483
ENSG00000131408_NR1H2	49.54656276	89.07962938	65.90470616	114.2164938
ENSG00000131446_MGAT1	63.59326869	28.08311141	71.88587966	120.3775495
ENSG00000131467_PSME3	231.8344966	84.36166667	236.3961004	260.8377709
ENSG00000131469_RPL27	393.7547068	457.6423835	381.7889254	511.3083807
ENSG00000131473_ACLY	417.8895016	273.248674	451.8860429	361.9620214
ENSG00000131504_DIAPH1	338.2702184	370.4724057	469.941361	549.4002923
ENSG00000131507_NDFIP1	151.1297861	184.1690446	212.9744957	252.8994876
ENSG00000131508_UBE2D2	145.0641631	145.1335197	131.4181206	132.2849744
ENSG00000131558_EXOC4	82.81171636	118.229899	74.01003473	26.59917309
ENSG00000131626_PPFIA1	815.6028256	558.5169197	902.5982106	963.6128051
ENSG00000131653_TRAF7	141.297092	141.6512139	142.933277	140.5787032
ENSG00000131711_MAP1B	70.61662166	63.46783178	107.9406171	249.641237
ENSG00000131724_IL13RA1	63.08247938	107.5021505	86.30777464	53.61303262
ENSG00000131746_TNS4	167.4111953	193.2118065	249.9795131	95.61484492
ENSG00000131747_TOP2A	644.9353484	875.0697514	651.6684176	122.2732589
ENSG00000131828_PDHA1	128.8466026	72.95992343	111.7417367	62.49917063
ENSG00000131844_MCCC2	258.9701785	129.7439747	186.813849	71.85923599
ENSG00000131871_SELENOS	95.07065972	53.24557923	63.61285463	132.8181427
ENSG00000131873_CHSY1	72.72362755	37.1820395	120.0147618	146.1473497
ENSG00000131876_SNRPA1	154.4499166	130.586468	178.0377346	159.8912431
ENSG00000131941_RHPN2	47.82264884	88.57413338	75.46340399	130.3300241
ENSG00000131981_LGALS3	154.7053113	235.2803074	126.2754294	254.3212697
